Date,Consumption,Production,Battery Charging,Battery Discharging,"Battery Solplanet 10,24 kWh - SOC ","Smart Meter Hausanschluss  - currentPower 192.168.178.57","Smart Meter Hausanschluss  - activeDevice 192.168.178.57","Energy Measurement Smart Meter EASTRON 630 - currentPower ","Energy Measurement Smart Meter EASTRON 630 - activeDevice ","Heatpump Wärmepumpe - currentPower ","Heatpump Wärmepumpe - activeDevice ","Heatpump Wärmepumpe - currentWaterTemp ","Inverter Solplanet ASW06KH-T2 - currentPower ","Inverter Solplanet ASW06KH-T2 - activeDevice "
2025-07-24T18:00:00+02:00,891,1698,875,166,71,-94,1,517.67,1,0,0,58.87,1698,1
2025-07-24T18:15:00+02:00,472,1285,748,0,73,-58.33,1,17.33,1,0,0,59.2,1285.33,1
2025-07-24T18:30:00+02:00,314,481,168,32,74,-26,1,17.33,1,0,0,59.2,481.33,1
2025-07-24T18:45:00+02:00,339,190,0,147,73,-4.33,1,17.33,1,0,0,59.2,190.33,1
2025-07-24T19:00:00+02:00,369,194,0,158,73,11,1,17.33,1,0,0,59.2,193.67,1
2025-07-24T19:15:00+02:00,337,220,0,133,73,-23,1,17.33,1,0,0,58.53,220.33,1
2025-07-24T19:30:00+02:00,453,239,0,196,72,11.33,1,17.33,1,0,0,58.2,239,1
2025-07-24T19:45:00+02:00,580,317,19,245,72,32.33,1,17.33,1,0,0,58.2,317,1
2025-07-24T20:00:00+02:00,1010,418,39,616,71,16,1,17.33,1,0,0,58.2,417.67,1
2025-07-24T20:15:00+02:00,585,286,0,301,70,-8,1,17.33,1,0,0,57.53,286.33,1
2025-07-24T20:30:00+02:00,2373,211,0,2090,66,86.33,1,17,1,0,0,57.2,211.33,1
2025-07-24T20:45:00+02:00,1420,143,0,1185,63,86,1,17.33,1,0,0,56.53,142.67,1
2025-07-24T21:00:00+02:00,1804,109,0,1725,59,-38.33,1,17.33,1,0,0,56.2,109,1
2025-07-24T21:15:00+02:00,1501,56,0,1356,56,72.33,1,17.33,1,0,0,55.53,56,1
2025-07-24T21:30:00+02:00,755,34,0,687,54,26.67,1,17.33,1,0,0,55.2,33.67,1
2025-07-24T21:45:00+02:00,513,13,0,497,53,-4.67,1,17.33,1,0,0,55.2,12.67,1
2025-07-24T22:00:00+02:00,592,3,0,564,51,18,1,17.33,1,0,0,54.53,2.67,1
2025-07-24T22:15:00+02:00,660,1,0,622,50,30.67,1,17.33,1,0,0,54.2,1.33,1
2025-07-24T22:30:00+02:00,509,0,0,495,49,6.33,1,17.33,1,0,0,54.2,0,0
2025-07-24T22:45:00+02:00,453,0,0,444,48,3.33,1,17.33,1,0,0,53.53,0,0
2025-07-24T23:00:00+02:00,675,0,0,657,46,11,1,16,1,0,0,53.2,0,0
2025-07-24T23:15:00+02:00,412,0,0,406,45,0,0,16,1,0,0,52.53,0,0
2025-07-24T23:30:00+02:00,471,0,0,462,44,2.33,1,16,1,0,0,51.87,0,0
2025-07-24T23:45:00+02:00,1373,0,0,1350,42,14.67,1,925,1,0,1,49.8,0,0
2025-07-25T00:00:00+02:00,2053,0,0,2015,38,29.33,1,1673.67,1,0,1,49.8,0,0
2025-07-25T00:15:00+02:00,2244,0,0,2232,33,5.33,1,1875,1,0,1,53.93,0,0
2025-07-25T00:30:00+02:00,1238,0,0,1270,28,-39.33,1,1000,1,0,1,58.03,0,0
2025-07-25T00:45:00+02:00,322,0,0,313,27,2,1,16,1,0,0,58.4,0,0
2025-07-25T01:00:00+02:00,320,0,0,315,27,-1.33,1,16,1,0,0,58.4,0,0
2025-07-25T01:15:00+02:00,271,0,0,263,26,0.67,1,16,1,0,0,57.73,0,0
2025-07-25T01:30:00+02:00,285,0,0,280,26,-1.67,1,16,1,0,0,57.4,0,0
2025-07-25T01:45:00+02:00,248,0,0,246,25,-4.33,1,16,1,0,0,56.73,0,0
2025-07-25T02:00:00+02:00,319,0,0,312,25,0.33,1,16,1,0,0,56.4,0,0
2025-07-25T02:15:00+02:00,322,0,0,317,24,-1.67,1,16,1,0,0,55.4,0,0
2025-07-25T02:30:00+02:00,240,0,0,237,23,-3.33,1,16,1,0,0,55.4,0,0
2025-07-25T02:45:00+02:00,288,0,0,280,22,2.33,1,16,1,0,0,54.73,0,0
2025-07-25T03:00:00+02:00,214,0,0,203,22,3,1,16,1,0,0,54.4,0,0
2025-07-25T03:15:00+02:00,335,0,0,328,21,0.33,1,16,1,0,0,54.07,0,0
2025-07-25T03:30:00+02:00,327,0,0,322,20,-1.67,1,16,1,0,0,53.4,0,0
2025-07-25T03:45:00+02:00,198,0,0,195,19,-4,1,16,1,0,0,53.4,0,0
2025-07-25T04:00:00+02:00,297,0,0,282,19,8.33,1,16,1,0,0,53.07,0,0
2025-07-25T04:15:00+02:00,280,0,0,271,18,2.67,1,16,1,0,0,52.4,0,0
2025-07-25T04:30:00+02:00,279,0,0,277,17,-4,1,16,1,0,0,52.4,0.33,1
2025-07-25T04:45:00+02:00,333,2,0,324,17,1,1,16,1,0,0,52.4,1.67,1
2025-07-25T05:00:00+02:00,196,4,0,184,16,2,1,17,1,0,0,51.4,4,1
2025-07-25T05:15:00+02:00,311,8,0,285,15,11,1,17.33,1,0,0,51.4,8,1
2025-07-25T05:30:00+02:00,314,27,0,277,14,2,1,17,1,0,0,51.73,27.33,1
2025-07-25T05:45:00+02:00,280,59,0,217,14,-2.33,1,17.33,1,0,0,52.4,59.33,1
2025-07-25T06:00:00+02:00,415,80,0,325,13,2.67,1,17,1,0,0,52.4,80,1
2025-07-25T06:15:00+02:00,408,96,0,303,12,3.67,1,17,1,0,0,52.73,95.67,1
2025-07-25T06:30:00+02:00,500,87,0,238,10,170.67,1,17,1,0,0,53.4,87.33,1
2025-07-25T06:45:00+02:00,451,110,0,0,10,341,1,17,1,0,0,53.4,109.67,1
2025-07-25T07:00:00+02:00,402,158,0,0,10,243.33,1,17.33,1,0,0,53.4,157.67,1
2025-07-25T07:15:00+02:00,468,174,0,0,10,294.67,1,17,1,0,0,52.73,173.67,1
2025-07-25T07:30:00+02:00,1093,205,0,0,10,887.33,1,17,1,0,0,52.4,204.67,1
2025-07-25T07:45:00+02:00,272,236,0,0,10,37.67,1,17,1,0,0,52.4,235.67,1
2025-07-25T08:00:00+02:00,800,298,3,0,10,510.33,1,17.33,1,0,0,51.73,298,1
2025-07-25T08:15:00+02:00,1157,284,15,0,10,892,1,17,1,0,0,51.4,283.67,1
2025-07-25T08:30:00+02:00,1114,272,0,0,10,842,1,804.33,1,0,1,49.67,271.67,1
2025-07-25T08:45:00+02:00,2839,256,0,0,10,2583.33,1,2552.67,1,0,1,49.4,255.67,1
2025-07-25T09:00:00+02:00,3257,266,0,0,10,2991.33,1,2769,1,0,1,54.97,265.67,1
2025-07-25T09:15:00+02:00,704,306,8,0,10,409.67,1,429,1,0,0,58.8,305.67,1
2025-07-25T09:30:00+02:00,264,288,12,0,10,-7.33,1,17,1,0,0,58.8,288.33,1
2025-07-25T09:45:00+02:00,227,398,131,0,10,-33.67,1,17,1,0,0,58.8,398,1
2025-07-25T10:00:00+02:00,1447,484,56,321,11,698,1,17,1,0,0,58.8,483.67,1
2025-07-25T10:15:00+02:00,1872,1028,239,14,11,1072,1,17.33,1,0,0,58.8,1028.33,1
2025-07-25T10:30:00+02:00,406,1342,868,0,12,-58.67,1,17,1,0,0,58.8,1342,1
2025-07-25T10:45:00+02:00,398,1843,1382,0,15,-55.33,1,17.33,1,0,0,58.13,1842.67,1
2025-07-25T11:00:00+02:00,448,1077,620,35,17,-37,1,17.33,1,0,0,57.8,1076.67,1
2025-07-25T11:15:00+02:00,404,560,118,7,18,-40.67,1,17.33,1,0,0,57.8,560,1
2025-07-25T11:30:00+02:00,442,1067,560,0,18,-57.67,1,17.33,1,0,0,57.8,1067.33,1
2025-07-25T11:45:00+02:00,371,1312,878,0,20,-55,1,17.33,1,0,0,57.13,1311.67,1
2025-07-25T12:00:00+02:00,438,1828,1326,0,23,-55.33,1,17.33,1,0,0,56.8,1827.67,1
2025-07-25T12:15:00+02:00,445,1934,1447,5,26,-39,1,17.33,1,0,0,56.8,1933.67,1
2025-07-25T12:30:00+02:00,556,1750,1161,2,28,-27,1,17.33,1,0,0,55.8,1749.67,1
2025-07-25T12:45:00+02:00,429,2384,1884,0,32,-64,1,17.33,1,0,0,55.8,2384.33,1
2025-07-25T13:00:00+02:00,398,2750,2291,0,37,-54,1,17.33,1,0,0,55.8,2750.33,1
2025-07-25T13:15:00+02:00,365,1695,1286,0,41,-36,1,17.33,1,0,0,54.8,1694.67,1
2025-07-25T13:30:00+02:00,327,1418,1043,0,43,-40,1,17.33,1,0,0,54.8,1418.33,1
2025-07-25T13:45:00+02:00,288,1275,916,0,45,-63,1,17.33,1,0,0,54.8,1275,1
2025-07-25T14:00:00+02:00,411,1384,915,0,47,-50,1,17,1,0,0,54.13,1384,1
2025-07-25T14:15:00+02:00,292,1630,1282,0,50,-47.33,1,17,1,0,0,53.8,1630,1
2025-07-25T14:30:00+02:00,423,1587,1107,0,52,-49,1,17,1,0,0,53.8,1586.67,1
2025-07-25T14:45:00+02:00,287,1623,1274,0,55,-56,1,17,1,0,0,53.8,1623.33,1
2025-07-25T15:00:00+02:00,602,2314,1653,0,59,-51.33,1,17.33,1,0,0,53.13,2314,1
2025-07-25T15:15:00+02:00,360,1293,881,0,61,-44,1,17.33,1,0,0,52.8,1292.67,1
2025-07-25T15:30:00+02:00,365,1519,1090,0,63,-56,1,17.33,1,0,0,52.8,1519,1
2025-07-25T15:45:00+02:00,278,890,573,0,65,-31.33,1,17,1,0,0,52.13,889.67,1
2025-07-25T16:00:00+02:00,366,985,559,0,66,-52.67,1,17.33,1,0,0,51.8,985,1
2025-07-25T16:15:00+02:00,242,406,159,5,66,-10,1,17.33,1,0,0,51.8,406.33,1
2025-07-25T16:30:00+02:00,730,348,9,379,66,9.33,1,435.33,1,0,1,50.47,348,1
2025-07-25T16:45:00+02:00,2581,476,0,2067,63,31,1,2409.67,1,0,1,49.5,476,1
2025-07-25T17:00:00+02:00,2873,620,0,2250,58,-4,1,2619.33,1,0,1,54.37,620.33,1
2025-07-25T17:15:00+02:00,959,811,241,490,55,-100.33,1,682.33,1,0,1,58.87,811.33,1
2025-07-25T17:30:00+02:00,355,718,296,0,55,-59.67,1,17.33,1,0,0,59.2,718.33,1
2025-07-25T17:45:00+02:00,288,516,186,0,56,-35,1,17.33,1,0,0,59.2,516,1
2025-07-25T18:00:00+02:00,465,438,95,142,56,-16.67,1,17.33,1,0,0,59.2,437.67,1
2025-07-25T18:15:00+02:00,1832,245,0,1571,54,9.33,1,17.33,1,0,0,59.2,245,1
2025-07-25T18:30:00+02:00,938,276,0,671,51,-16.67,1,17.33,1,0,0,58.2,275.67,1
2025-07-25T18:45:00+02:00,534,259,0,253,51,14.33,1,17.33,1,0,0,58.2,259.33,1
2025-07-25T19:00:00+02:00,565,232,0,314,50,12.67,1,17.33,1,0,0,58.2,232,1
2025-07-25T19:15:00+02:00,547,231,0,321,49,-12.67,1,17.33,1,0,0,57.53,231,1
2025-07-25T19:30:00+02:00,763,179,0,516,49,62,1,17.33,1,0,0,57.2,179.33,1
2025-07-25T19:45:00+02:00,1197,150,0,1064,46,-24.67,1,17.33,1,0,0,57.2,150.33,1
2025-07-25T20:00:00+02:00,536,156,0,370,45,2.67,1,17.33,1,0,0,56.47,156.33,1
2025-07-25T20:15:00+02:00,460,135,0,322,44,-4,1,17.33,1,0,0,56.1,135.33,1
2025-07-25T20:30:00+02:00,482,95,0,375,43,6,1,17.33,1,0,0,56.1,95,1
2025-07-25T20:45:00+02:00,431,84,0,346,42,-5.33,1,17.33,1,0,0,55.43,83.67,1
2025-07-25T21:00:00+02:00,505,50,0,444,41,4.67,1,17.33,1,0,0,55.1,50,1
2025-07-25T21:15:00+02:00,530,34,0,491,40,-1.33,1,17.33,1,0,0,55.1,33.67,1
2025-07-25T21:30:00+02:00,1565,13,0,1534,38,11,1,17.33,1,0,0,55.1,13.33,1
2025-07-25T21:45:00+02:00,1290,3,0,1295,34,-15.33,1,17.33,1,0,0,54.43,3.33,1
2025-07-25T22:00:00+02:00,393,1,0,385,33,1,1,17.33,1,0,0,54.1,1.33,1
2025-07-25T22:15:00+02:00,479,0,0,474,32,-1,1,17.33,1,0,0,54.1,0.33,1
2025-07-25T22:30:00+02:00,401,0,0,393,31,0.67,1,17,1,0,0,53.43,0,0
2025-07-25T22:45:00+02:00,374,0,0,367,31,0.67,1,17.33,1,0,0,53.1,0,0
2025-07-25T23:00:00+02:00,399,0,0,395,30,-3,1,16,1,0,0,53.1,0,0
2025-07-25T23:15:00+02:00,371,0,0,370,29,-6.33,1,16,1,0,0,52.77,0,0
2025-07-25T23:30:00+02:00,298,0,0,297,29,-6.67,1,16,1,0,0,52.1,0,0
2025-07-25T23:45:00+02:00,252,0,0,236,28,9,1,46.33,1,0,1,51.43,0,0
2025-07-26T00:00:00+02:00,1821,0,0,1780,25,33,1,1476.67,1,0,1,49.1,0,0
2025-07-26T00:15:00+02:00,1988,0,0,1987,21,-6.33,1,1729.33,1,0,1,51.3,0,0
2025-07-26T00:30:00+02:00,2149,0,0,2137,15,4.33,1,1889,1,0,1,55.73,0,0
2025-07-26T00:45:00+02:00,715,0,0,739,12,-30.33,1,408.67,1,0,0,58.5,0,0
2025-07-26T01:00:00+02:00,236,0,0,231,12,-3,1,16,1,0,0,58.5,0,0
2025-07-26T01:15:00+02:00,320,0,0,314,11,-0.67,1,16,1,0,0,58.5,0,0
2025-07-26T01:30:00+02:00,221,0,0,215,11,-1.33,1,16,1,0,0,57.5,0,0
2025-07-26T01:45:00+02:00,246,0,0,219,11,21.67,1,16,1,0,0,57.17,0,0
2025-07-26T02:00:00+02:00,292,0,0,21,10,267.33,1,16,1,0,0,56.5,0,0
2025-07-26T02:15:00+02:00,311,0,0,0,10,311,1,16,1,0,0,56.17,0,0
2025-07-26T02:30:00+02:00,209,0,0,0,10,208.33,1,16,1,0,0,55.5,0,0
2025-07-26T02:45:00+02:00,244,0,0,0,10,243.33,1,16,1,0,0,55.5,0,0
2025-07-26T03:00:00+02:00,234,0,0,0,10,233.67,1,16,1,0,0,54.5,0,0
2025-07-26T03:15:00+02:00,289,0,0,0,10,288.33,1,16,1,0,0,54.5,0,0
2025-07-26T03:30:00+02:00,305,0,0,0,10,304,1,16,1,0,0,54.17,0,0
2025-07-26T03:45:00+02:00,194,0,0,0,10,193.67,1,16,1,0,0,53.5,0,0
2025-07-26T04:00:00+02:00,200,0,0,0,10,199.33,1,16,1,0,0,53.5,0,0
2025-07-26T04:15:00+02:00,327,0,0,0,10,326,1,16,1,0,0,53.5,0,0
2025-07-26T04:30:00+02:00,230,0,0,0,10,229.67,1,16,1,0,0,52.5,0,0
2025-07-26T04:45:00+02:00,268,2,0,0,10,266,1,16,1,0,0,52.5,1.67,1
2025-07-26T05:00:00+02:00,244,4,0,0,10,239.67,1,16,1,0,0,52.5,4.33,1
2025-07-26T05:15:00+02:00,279,18,0,0,10,260.33,1,16,1,0,0,51.83,18.33,1
2025-07-26T05:30:00+02:00,258,37,0,0,10,221,1,16,1,0,0,51.5,36.67,1
2025-07-26T05:45:00+02:00,298,66,0,0,10,232,1,16,1,0,1,51.5,66.33,1
2025-07-26T06:00:00+02:00,1895,89,0,0,10,1807.67,1,1562,1,0,1,50.5,88.67,1
2025-07-26T06:15:00+02:00,2909,145,0,0,10,2764.33,1,2623.33,1,0,1,53.63,144.67,1
2025-07-26T06:30:00+02:00,1468,218,0,0,10,1249.67,1,1143,1,0,1,58.7,218.33,1
2025-07-26T06:45:00+02:00,230,256,13,0,10,-8,1,16,1,0,0,59.7,256,1
2025-07-26T07:00:00+02:00,151,318,103,0,10,-57.33,1,17,1,0,0,59.7,318,1
2025-07-26T07:15:00+02:00,294,384,51,0,10,-32.33,1,17,1,0,0,59.7,383.67,1
2025-07-26T07:30:00+02:00,202,429,156,0,10,-63.33,1,17,1,0,0,59.03,429.33,1
2025-07-26T07:45:00+02:00,168,320,111,0,11,-36,1,17,1,0,0,58.7,320,1
2025-07-26T08:00:00+02:00,192,348,101,0,11,-49.33,1,17,1,0,0,58.7,347.67,1
2025-07-26T08:15:00+02:00,417,767,384,67,11,-27.33,1,17,1,0,0,58.7,766.67,1
2025-07-26T08:30:00+02:00,1069,1133,291,222,13,5,1,17,1,0,0,58.7,1132.67,1
2025-07-26T08:45:00+02:00,1248,940,118,378,12,46,1,17,1,0,0,58.7,940.33,1
2025-07-26T09:00:00+02:00,500,892,371,29,13,-46.33,1,17,1,0,0,58.03,892.33,1
2025-07-26T09:15:00+02:00,497,1100,574,20,14,-41.67,1,17,1,0,0,57.7,1100,1
2025-07-26T09:30:00+02:00,320,1319,936,0,16,-56,1,17,1,0,0,57.7,1319.33,1
2025-07-26T09:45:00+02:00,468,1652,1120,0,18,-56.33,1,17,1,0,0,57.03,1651.67,1
2025-07-26T10:00:00+02:00,397,2194,1742,0,22,-47.67,1,17,1,0,0,56.7,2194,1
2025-07-26T10:15:00+02:00,386,2321,1866,0,25,-61,1,17,1,0,0,56.7,2321.33,1
2025-07-26T10:30:00+02:00,486,3457,2943,0,32,-19.33,1,17.33,1,0,0,56.03,3456.67,1
2025-07-26T10:45:00+02:00,387,3223,2701,0,37,-137,1,17,1,0,0,55.7,3222.67,1
2025-07-26T11:00:00+02:00,442,4278,3737,0,45,-92.33,1,17,1,0,0,55.7,4277.67,1
2025-07-26T11:15:00+02:00,448,2922,2463,0,51,-9.33,1,17,1,0,0,55.7,2921.67,1
2025-07-26T11:30:00+02:00,504,2000,1433,0,55,-57.67,1,17,1,0,0,55.03,2000,1
2025-07-26T11:45:00+02:00,490,4916,4140,0,62,-301,1,17,1,0,0,54.7,4916.33,1
2025-07-26T12:00:00+02:00,348,4127,3607,0,71,-194.33,1,17,1,0,0,54.03,4127,1
2025-07-26T12:15:00+02:00,351,3362,2824,0,78,-188,1,17,1,0,0,53.7,3362,1
2025-07-26T12:30:00+02:00,394,3772,3096,0,86,-278.33,1,16.67,1,0,0,52.97,3772.33,1
2025-07-26T12:45:00+02:00,326,5631,3074,0,93,-2230.33,1,17,1,0,0,52.6,5631,1
2025-07-26T13:00:00+02:00,269,3321,2325,0,98,-719.67,1,17,1,0,0,52.6,3321.33,1
2025-07-26T13:15:00+02:00,311,2294,1965,0,99,-11.33,1,17,1,0,0,51.93,2294.33,1
2025-07-26T13:30:00+02:00,258,2047,490,0,100,-1294,1,17,1,0,0,51.6,2047,1
2025-07-26T13:45:00+02:00,305,3223,0,0,100,-2922,1,17,1,0,0,51.6,3223.33,1
2025-07-26T14:00:00+02:00,744,4097,0,0,100,-3352.67,1,530.33,1,0,1,49.53,4097.33,1
2025-07-26T14:15:00+02:00,1478,3768,0,0,100,-2289.67,1,1199.33,1,0,1,47.83,3767.67,1
2025-07-26T14:30:00+02:00,1708,2729,0,0,100,-1020.33,1,1436.33,1,0,1,50.5,2728.67,1
2025-07-26T14:45:00+02:00,2684,3451,0,8,100,-779,1,2445.33,1,0,1,54.93,3451.33,1
2025-07-26T15:00:00+02:00,625,3402,0,0,100,-2778.67,1,377.67,1,0,0,58.7,3401.67,1
2025-07-26T15:15:00+02:00,295,4105,0,0,100,-3807.33,1,17,1,0,0,58.7,4104.67,1
2025-07-26T15:30:00+02:00,347,3827,0,0,100,-3483,1,17,1,0,0,58.7,3827.33,1
2025-07-26T15:45:00+02:00,221,3395,0,0,100,-3175,1,17,1,0,0,58.7,3394.67,1
2025-07-26T16:00:00+02:00,245,4336,0,0,100,-4093,1,17,1,0,0,58.7,4336.33,1
2025-07-26T16:15:00+02:00,309,4319,0,0,100,-4010,1,17,1,0,0,58.03,4319.33,1
2025-07-26T16:30:00+02:00,299,2834,0,0,100,-2534.67,1,17,1,0,0,57.7,2834.33,1
2025-07-26T16:45:00+02:00,253,3045,0,0,100,-2792.67,1,17,1,0,0,57.7,3045,1
2025-07-26T17:00:00+02:00,175,2115,0,0,100,-1945,1,17,1,0,0,57.7,2115,1
2025-07-26T17:15:00+02:00,1197,3900,0,9,100,-2713.33,1,17,1,0,0,57.03,3899.67,1
2025-07-26T17:30:00+02:00,1277,3972,0,112,99,-2807.67,1,17,1,0,0,56.7,3971.67,1
2025-07-26T17:45:00+02:00,339,4078,0,0,99,-3739.33,1,17,1,0,0,56.7,4078.33,1
2025-07-26T18:00:00+02:00,412,4018,0,0,99,-3605,1,17,1,0,0,56.03,4017.67,1
2025-07-26T18:15:00+02:00,286,3512,0,0,99,-3224.67,1,17,1,0,0,55.7,3512.33,1
2025-07-26T18:30:00+02:00,254,1322,0,0,99,-1067,1,17,1,0,0,55.7,1322,1
2025-07-26T18:45:00+02:00,275,1079,0,0,99,-803.67,1,17,1,0,0,55.03,1078.67,1
2025-07-26T19:00:00+02:00,220,1045,0,0,99,-824,1,17,1,0,0,54.7,1044.67,1
2025-07-26T19:15:00+02:00,371,2027,0,0,99,-1655,1,17,1,0,0,54.7,2026.67,1
2025-07-26T19:30:00+02:00,264,1172,0,0,99,-908.33,1,17,1,0,0,54.7,1172.33,1
2025-07-26T19:45:00+02:00,328,681,0,0,99,-353.67,1,17,1,0,0,54.03,680.67,1
2025-07-26T20:00:00+02:00,348,262,0,76,99,2.33,1,17,1,0,0,53.7,262.33,1
2025-07-26T20:15:00+02:00,348,231,0,108,98,2.33,1,17,1,0,0,53.7,231,1
2025-07-26T20:30:00+02:00,486,193,0,269,98,16,1,17,1,0,0,53.7,193,1
2025-07-26T20:45:00+02:00,497,105,0,394,97,-8.67,1,17,1,0,0,52.7,105.33,1
2025-07-26T21:00:00+02:00,361,64,0,291,96,-2,1,17,1,0,0,52.7,64.33,1
2025-07-26T21:15:00+02:00,392,33,0,347,96,4.33,1,17,1,0,0,52.7,33,1
2025-07-26T21:30:00+02:00,484,17,0,464,95,-2,1,17,1,0,0,52.03,16.67,1
2025-07-26T21:45:00+02:00,489,5,0,473,94,6,1,17,1,0,0,51.7,5,1
2025-07-26T22:00:00+02:00,409,2,0,384,93,16.33,1,17,1,0,0,51.7,2.33,1
2025-07-26T22:15:00+02:00,827,1,0,804,92,17,1,440,1,0,1,50.3,0.67,1
2025-07-26T22:30:00+02:00,2069,0,0,2060,88,1.33,1,1598.67,1,0,1,48.93,0,0
2025-07-26T22:45:00+02:00,2209,0,0,2200,83,1.33,1,1800.33,1,0,1,52.73,0,0
2025-07-26T23:00:00+02:00,2090,0,0,2100,78,-17.33,1,1760.33,1,0,1,56.8,0,0
2025-07-26T23:15:00+02:00,355,0,0,349,76,-0.33,1,25.67,1,0,0,58.8,0,0
2025-07-26T23:30:00+02:00,250,0,0,244,75,-0.33,1,16,1,0,0,58.47,0,0
2025-07-26T23:45:00+02:00,251,0,0,246,74,-2.67,1,16,1,0,0,57.8,0,0
2025-07-27T00:00:00+02:00,322,0,0,322,74,-7.67,1,16,1,0,0,57.47,0,0
2025-07-27T00:15:00+02:00,251,0,0,232,73,12.33,1,16,1,0,0,56.8,0,0
2025-07-27T00:30:00+02:00,295,0,0,287,72,0.67,1,16,1,0,0,56.13,0,0
2025-07-27T00:45:00+02:00,253,0,0,263,72,-17.67,1,16,1,0,0,55.8,0,0
2025-07-27T01:00:00+02:00,340,0,0,343,71,-8.67,1,16,1,0,0,55.13,0,0
2025-07-27T01:15:00+02:00,228,0,0,220,70,1,1,16,1,0,0,54.8,0,0
2025-07-27T01:30:00+02:00,235,0,0,228,70,-1,1,16,1,0,0,54.47,0,0
2025-07-27T01:45:00+02:00,358,0,0,349,69,1.33,1,16,1,0,0,53.8,0,0
2025-07-27T02:00:00+02:00,277,0,0,258,69,13,1,16,1,0,0,53.8,0,0
2025-07-27T02:15:00+02:00,288,0,0,285,68,-2.67,1,16,1,0,0,53.47,0,0
2025-07-27T02:30:00+02:00,246,0,0,240,67,-1,1,16,1,0,0,52.8,0,0
2025-07-27T02:45:00+02:00,192,0,0,187,67,-1.33,1,16,1,0,0,52.8,0,0
2025-07-27T03:00:00+02:00,373,0,0,365,66,2,1,16,1,0,0,52.47,0,0
2025-07-27T03:15:00+02:00,257,0,0,248,65,1.67,1,16,1,0,0,51.8,0,0
2025-07-27T03:30:00+02:00,239,0,0,236,65,-1.33,1,16,1,0,0,51.8,0,0
2025-07-27T03:45:00+02:00,279,0,0,268,64,4,1,16,1,0,0,51.8,0,0
2025-07-27T04:00:00+02:00,749,0,0,714,63,27.67,1,513,1,0,1,51.13,0,0
2025-07-27T04:15:00+02:00,1975,0,0,1960,60,8.33,1,1641.67,1,0,1,50.87,0,0
2025-07-27T04:30:00+02:00,2161,0,0,2153,55,0,0,1857.33,1,0,1,54.63,0,0
2025-07-27T04:45:00+02:00,868,1,0,863,51,-4.33,1,618,1,0,1,58.77,1,1
2025-07-27T05:00:00+02:00,227,4,0,223,51,-7.33,1,16,1,0,0,59.1,3.67,1
2025-07-27T05:15:00+02:00,339,8,0,324,50,-1,1,16,1,0,0,58.77,7.67,1
2025-07-27T05:30:00+02:00,216,23,0,182,49,3,1,16,1,0,0,58.1,23.33,1
2025-07-27T05:45:00+02:00,335,30,0,302,49,-3.33,1,16,1,0,0,57.77,29.67,1
2025-07-27T06:00:00+02:00,283,59,0,217,48,1.67,1,16,1,0,0,57.1,59,1
2025-07-27T06:15:00+02:00,368,103,0,261,48,-1.67,1,16,1,0,0,56.43,103.33,1
2025-07-27T06:30:00+02:00,272,137,0,131,47,-2.67,1,16,1,0,0,56.1,137,1
2025-07-27T06:45:00+02:00,329,181,0,146,47,-4,1,16,1,0,0,55.43,181.33,1
2025-07-27T07:00:00+02:00,394,204,0,170,47,12.67,1,17,1,0,0,55.1,204,1
2025-07-27T07:15:00+02:00,396,175,0,219,46,-4.33,1,17,1,0,0,55.1,175.33,1
2025-07-27T07:30:00+02:00,244,179,0,62,46,-3.67,1,17,1,0,0,55.1,178.67,1
2025-07-27T07:45:00+02:00,363,157,0,194,45,4,1,17,1,0,0,55.1,157,1
2025-07-27T08:00:00+02:00,353,155,0,165,45,25.33,1,17,1,0,0,55.1,155.33,1
2025-07-27T08:15:00+02:00,672,181,0,535,44,-51.67,1,17,1,0,0,55.1,181,1
2025-07-27T08:30:00+02:00,501,259,0,191,43,46.67,1,17,1,0,0,55.1,259,1
2025-07-27T08:45:00+02:00,611,472,121,287,42,-27,1,17,1,0,0,55.1,471.67,1
2025-07-27T09:00:00+02:00,569,763,296,100,43,4.33,1,17,1,0,0,55.1,763,1
2025-07-27T09:15:00+02:00,358,728,314,0,43,-48,1,17,1,0,0,55.1,728.33,1
2025-07-27T09:30:00+02:00,321,857,470,0,44,-58,1,17,1,0,0,55.1,856.67,1
2025-07-27T09:45:00+02:00,368,920,500,0,45,-45.67,1,17,1,0,0,55.1,920.33,1
2025-07-27T10:00:00+02:00,365,1117,689,0,47,-55.67,1,17,1,0,0,54.43,1117.33,1
2025-07-27T10:15:00+02:00,409,1565,1097,0,49,-51.33,1,17,1,0,0,54.1,1564.67,1
2025-07-27T10:30:00+02:00,355,1792,1373,0,52,-56,1,17,1,0,0,53.43,1792.33,1
2025-07-27T10:45:00+02:00,430,1774,1286,0,55,-50.67,1,17,1,0,0,53.1,1774,1
2025-07-27T11:00:00+02:00,1016,1155,533,409,56,-11.67,1,17,1,0,0,53.1,1154.67,1
2025-07-27T11:15:00+02:00,462,942,452,26,56,-50.33,1,17,1,0,0,52.43,942,1
2025-07-27T11:30:00+02:00,354,1279,877,0,58,-39.33,1,17,1,0,0,52.1,1279.33,1
2025-07-27T11:45:00+02:00,421,2021,1526,0,60,-66.67,1,17,1,0,0,52.1,2021,1
2025-07-27T12:00:00+02:00,900,2422,1486,0,64,-28.33,1,505.33,1,0,1,50.03,2422,1
